"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU13_43","4500","0.0673076923076923","0.00961538461538462","0.00961538461538462","0.221153846153846","0.144230769230769","0","0.182692307692308","0.259615384615385","0.105769230769231"
"LU13_41","4500","0.0918367346938776","0","0.0102040816326531","0.306122448979592","0.163265306122449","0","0.142857142857143","0.214285714285714","0.0714285714285714"
"LU13_59","4500","0.158415841584158","0","0","0.257425742574257","0.128712871287129","0","0.128712871287129","0.227722772277228","0.099009900990099"
"LU13_06","4500","0.149425287356322","0","0","0.333333333333333","0.160919540229885","0","0.103448275862069","0.195402298850575","0.0574712643678161"
"LU13_14","4500","0.131868131868132","0","0","0.296703296703297","0.164835164835165","0","0.120879120879121","0.208791208791209","0.0769230769230769"
"LU13_52","4500","0.0604026845637584","0","0","0.134228187919463","0.181208053691275","0","0.154362416107383","0.295302013422819","0.174496644295302"
"LU13_36","4500","0.027972027972028","0","0","0.146853146853147","0.181818181818182","0","0.153846153846154","0.286713286713287","0.202797202797203"
"LU13_38","4500","0.0551724137931034","0","0","0.158620689655172","0.193103448275862","0","0.151724137931034","0.241379310344828","0.2"
"LU13_20","4500","0.0697674418604651","0","0.00775193798449612","0.116279069767442","0.108527131782946","0","0.201550387596899","0.341085271317829","0.155038759689922"
"LU13_17","4500","0.0428571428571429","0.00714285714285714","0.00714285714285714","0.114285714285714","0.114285714285714","0","0.2","0.342857142857143","0.171428571428571"
"LU13_56","4500","0.0318471337579618","0.0191082802547771","0.00636942675159236","0.101910828025478","0.140127388535032","0","0.203821656050955","0.337579617834395","0.159235668789809"
"LU13_49","4500","0.096551724137931","0","0.00689655172413793","0.131034482758621","0.110344827586207","0","0.179310344827586","0.344827586206897","0.131034482758621"
"LU13_70","4500","0.0972222222222222","0","0.00694444444444444","0.145833333333333","0.131944444444444","0","0.118055555555556","0.361111111111111","0.138888888888889"
"LU13_11","4500","0.0914634146341463","0","0.00609756097560976","0.128048780487805","0.0914634146341463","0","0.121951219512195","0.402439024390244","0.158536585365854"
"LU15_44","4500","0.0851063829787234","0","0.0106382978723404","0.24468085106383","0.138297872340426","0","0.202127659574468","0.170212765957447","0.148936170212766"
"LU15_11","4500","0.145833333333333","0","0.0104166666666667","0.25","0.114583333333333","0","0.145833333333333","0.197916666666667","0.135416666666667"
"LU15_19","4500","0.122448979591837","0","0.0102040816326531","0.244897959183673","0.122448979591837","0","0.173469387755102","0.183673469387755","0.142857142857143"
"LU15_07","4500","0.160714285714286","0","0.00892857142857143","0.142857142857143","0.125","0.160714285714286","0.0982142857142857","0.214285714285714","0.0892857142857143"
"LU15_34","4500","0.148936170212766","0","0.00709219858156028","0.170212765957447","0.156028368794326","0.148936170212766","0.0709219858156028","0.212765957446809","0.0851063829787234"
"LU15_37","4500","0.05","0","0.00714285714285714","0.178571428571429","0.121428571428571","0.0785714285714286","0.228571428571429","0.214285714285714","0.121428571428571"
"LU15_18","4500","0.194444444444444","0","0.00925925925925926","0.194444444444444","0.166666666666667","0.037037037037037","0.12962962962963","0.194444444444444","0.0740740740740741"
"LU15_43","4500","0.142857142857143","0","0.00892857142857143","0.25","0.142857142857143","0.0178571428571429","0.169642857142857","0.142857142857143","0.125"
"LU15_10","4500","0.141732283464567","0","0.0078740157480315","0.228346456692913","0.141732283464567","0","0.165354330708661","0.181102362204724","0.133858267716535"
"LU15_58","4500","0.1328125","0","0.0078125","0.2421875","0.109375","0.0078125","0.15625","0.1953125","0.1484375"
"LU15_08","4500","0.135416666666667","0","0","0.21875","0.104166666666667","0","0.166666666666667","0.21875","0.15625"
"LU15_12","4500","0.0909090909090909","0","0.00699300699300699","0.202797202797203","0.0979020979020979","0.0559440559440559","0.251748251748252","0.195804195804196","0.0979020979020979"
"LU15_17","4500","0.0813953488372093","0","0.0116279069767442","0.255813953488372","0.0348837209302326","0","0.36046511627907","0.13953488372093","0.116279069767442"
"LU15_01","4500","0.0178571428571429","0","0.00892857142857143","0.1875","0.125","0.169642857142857","0.133928571428571","0.303571428571429","0.0535714285714286"
"LU15_26","4500","0.0427350427350427","0","0.00854700854700855","0.179487179487179","0.145299145299145","0.153846153846154","0.128205128205128","0.273504273504274","0.0683760683760684"
"LU15_27","4500","0.0601503759398496","0","0.0075187969924812","0.180451127819549","0.142857142857143","0.135338345864662","0.135338345864662","0.24812030075188","0.0902255639097744"
"LU15_28","4500","0.0612244897959184","0","0.00680272108843537","0.183673469387755","0.156462585034014","0.129251700680272","0.136054421768707","0.231292517006803","0.0952380952380952"
"LU15_02","4500","0.0197368421052632","0","0.00657894736842105","0.157894736842105","0.144736842105263","0.118421052631579","0.171052631578947","0.289473684210526","0.0921052631578947"
"LU15_29","4500","0.0172413793103448","0","0.00574712643678161","0.132183908045977","0.160919540229885","0.14367816091954","0.160919540229885","0.293103448275862","0.0862068965517241"
"LU15_30","4500","0.0155440414507772","0","0.00518134715025907","0.113989637305699","0.155440414507772","0.160621761658031","0.181347150259067","0.284974093264249","0.0829015544041451"
"LU15_31","4500","0.0193236714975845","0","0.00483091787439614","0.111111111111111","0.140096618357488","0.169082125603865","0.193236714975845","0.289855072463768","0.072463768115942"
"LU15_32","4500","0.0188679245283019","0","0.00471698113207547","0.117924528301887","0.141509433962264","0.165094339622642","0.193396226415094","0.283018867924528","0.0754716981132075"
"LU15_20","4500","0.00909090909090909","0","0.00909090909090909","0.0909090909090909","0.172727272727273","0.3","0.1","0.272727272727273","0.0454545454545455"
"LU15_21","4500","0.0683760683760684","0","0.00854700854700855","0.162393162393162","0.11965811965812","0.213675213675214","0.128205128205128","0.222222222222222","0.0769230769230769"
"LU15_23","4500","0.0252100840336134","0","0.00840336134453781","0.100840336134454","0.151260504201681","0.310924369747899","0.092436974789916","0.260504201680672","0.0504201680672269"
"LU15_41","4500","0.0317460317460317","0","0.00793650793650794","0.103174603174603","0.134920634920635","0.301587301587302","0.103174603174603","0.253968253968254","0.0634920634920635"
"LU15_25","4500","0.205357142857143","0","0.00892857142857143","0.169642857142857","0.116071428571429","0.0982142857142857","0.0982142857142857","0.214285714285714","0.0892857142857143"
"LU15_09","4500","0.132231404958678","0","0.00826446280991736","0.148760330578512","0.140495867768595","0.132231404958678","0.12396694214876","0.214876033057851","0.0991735537190083"
"LU15_24","4500","0.0196078431372549","0","0.00980392156862745","0.127450980392157","0.117647058823529","0.294117647058824","0.0980392156862745","0.274509803921569","0.0588235294117647"
"LU15_46","4500","0.0707964601769911","0","0.00884955752212389","0.150442477876106","0.115044247787611","0.238938053097345","0.079646017699115","0.265486725663717","0.0707964601769911"
"LU15_40","4500","0.0769230769230769","0","0","0.285714285714286","0.021978021978022","0","0.395604395604396","0.10989010989011","0.10989010989011"
"LU15_16","4500","0.135802469135802","0","0.0123456790123457","0.246913580246914","0.0493827160493827","0","0.296296296296296","0.148148148148148","0.111111111111111"
"LU15_04","4500","0.168831168831169","0","0.00649350649350649","0.162337662337662","0.155844155844156","0.0584415584415584","0.175324675324675","0.175324675324675","0.0974025974025974"
"LU15_36","4500","0.158620689655172","0","0.00689655172413793","0.186206896551724","0.151724137931034","0.0896551724137931","0.144827586206897","0.172413793103448","0.0896551724137931"
"LU15_03","4500","0.0223880597014925","0","0.00746268656716418","0.141791044776119","0.164179104477612","0.246268656716418","0.104477611940299","0.238805970149254","0.0746268656716418"
"LU15_15","4500","0.0327868852459016","0","0.00819672131147541","0.114754098360656","0.155737704918033","0.270491803278689","0.114754098360656","0.221311475409836","0.0819672131147541"
"LU15_14","4500","0.0163934426229508","0","0.00819672131147541","0.0983606557377049","0.172131147540984","0.295081967213115","0.0901639344262295","0.254098360655738","0.0655737704918033"
"LU15_22","4500","0.048","0","0.008","0.2","0.08","0.104","0.24","0.216","0.104"
"LU15_61","4500","0.0437956204379562","0","0.0072992700729927","0.18978102189781","0.0948905109489051","0.109489051094891","0.255474452554745","0.211678832116788","0.0875912408759124"
"LU21_106","4500","0.173184357541899","0","0","0.184357541899441","0.162011173184358","0","0.139664804469274","0.167597765363128","0.173184357541899"
"LU21_10","4500","0.142857142857143","0","0","0.181818181818182","0.181818181818182","0","0.0909090909090909","0.181818181818182","0.220779220779221"
"LU21_16","4500","0.12781954887218","0","0.0075187969924812","0.255639097744361","0.112781954887218","0","0.037593984962406","0.233082706766917","0.225563909774436"
"LU21_107","4500","0.130630630630631","0.0045045045045045","0.0045045045045045","0.166666666666667","0.198198198198198","0","0.13963963963964","0.189189189189189","0.166666666666667"
"LU21_41","4500","0.0833333333333333","0","0.00833333333333333","0.158333333333333","0.0666666666666667","0","0.108333333333333","0.25","0.325"
"LU21_63","4500","0.121621621621622","0","0.00675675675675676","0.216216216216216","0.168918918918919","0","0.0743243243243243","0.182432432432432","0.22972972972973"
"LU21_27","4500","0.219653179190751","0","0","0.15606936416185","0.179190751445087","0","0.069364161849711","0.184971098265896","0.190751445086705"
"LU21_23","4500","0.180327868852459","0","0.00409836065573771","0.0942622950819672","0.147540983606557","0","0.147540983606557","0.25","0.176229508196721"
"LU21_21","4500","0.213414634146341","0","0","0.0853658536585366","0.115853658536585","0","0.152439024390244","0.219512195121951","0.213414634146341"
"LU21_82","4500","0.127659574468085","0.00531914893617021","0.00531914893617021","0.0638297872340425","0.148936170212766","0","0.180851063829787","0.223404255319149","0.24468085106383"
"LU21_871","4500","0.208588957055215","0","0.00613496932515337","0.141104294478528","0.134969325153374","0","0.141104294478528","0.202453987730061","0.165644171779141"
"LU21_164","4500","0.10828025477707","0","0.00636942675159236","0.203821656050955","0.121019108280255","0","0.0700636942675159","0.248407643312102","0.24203821656051"
"LU21_36","4500","0.088","0","0.008","0.208","0.096","0","0.104","0.208","0.288"
"LU21_14","4500","0.252032520325203","0","0","0.260162601626016","0.105691056910569","0","0.0650406504065041","0.154471544715447","0.16260162601626"
"LU21_32","4500","0.197278911564626","0","0","0.156462585034014","0.197278911564626","0","0.0476190476190476","0.170068027210884","0.231292517006803"
"LU21_126","4500","0.205263157894737","0","0.00526315789473684","0.115789473684211","0.163157894736842","0","0.105263157894737","0.2","0.205263157894737"
"LU21_122","4500","0.192893401015228","0","0","0.0913705583756345","0.116751269035533","0","0.157360406091371","0.243654822335025","0.197969543147208"
"LU21_56","4500","0.174129353233831","0","0","0.0597014925373134","0.134328358208955","0","0.199004975124378","0.233830845771144","0.199004975124378"
"LU21_57","4500","0.20253164556962","0","0","0.0949367088607595","0.120253164556962","0","0.158227848101266","0.20253164556962","0.221518987341772"
"LU21_09","4500","0.238095238095238","0","0","0.149659863945578","0.142857142857143","0","0.115646258503401","0.17687074829932","0.17687074829932"
"LU21_98","4500","0.123076923076923","0.00512820512820513","0.00512820512820513","0.241025641025641","0.143589743589744","0","0.107692307692308","0.241025641025641","0.133333333333333"
"LU21_119","4500","0.149732620320856","0","0.0053475935828877","0.171122994652406","0.181818181818182","0","0.128342245989305","0.160427807486631","0.203208556149733"
"LU21_52","4500","0.138248847926267","0.00460829493087558","0.00460829493087558","0.216589861751152","0.184331797235023","0","0.138248847926267","0.170506912442396","0.142857142857143"
"LU21_59","4500","0.139072847682119","0","0.00662251655629139","0.178807947019868","0.28476821192053","0","0.119205298013245","0.211920529801325","0.0596026490066225"
"LU21_68","4500","0.0571428571428571","0.00357142857142857","0.00357142857142857","0.2","0.15","0","0.210714285714286","0.210714285714286","0.164285714285714"
"LU21_109","4500","0.153191489361702","0.00425531914893617","0.00425531914893617","0.174468085106383","0.182978723404255","0","0.161702127659574","0.157446808510638","0.161702127659574"
"LU21_93","4500","0.117647058823529","0","0.00420168067226891","0.105042016806723","0.159663865546218","0","0.222689075630252","0.205882352941176","0.184873949579832"
"LU21_114","4500","0.0537634408602151","0","0.00537634408602151","0.145161290322581","0.236559139784946","0","0.188172043010753","0.258064516129032","0.112903225806452"
"LU21_105","4500","0.0887573964497041","0","0.00591715976331361","0.14792899408284","0.236686390532544","0","0.142011834319527","0.27810650887574","0.100591715976331"
"LU21_100","4500","0.138392857142857","0.00446428571428571","0.00446428571428571","0.223214285714286","0.147321428571429","0","0.138392857142857","0.1875","0.15625"
"LU21_74","4500","0.117948717948718","0.00512820512820513","0.00512820512820513","0.246153846153846","0.117948717948718","0","0.123076923076923","0.241025641025641","0.143589743589744"
"LU21_78","4500","0.112299465240642","0","0.0053475935828877","0.192513368983957","0.155080213903743","0","0.117647058823529","0.251336898395722","0.165775401069519"
"LU21_153","4500","0.0613207547169811","0","0.00471698113207547","0.136792452830189","0.207547169811321","0","0.188679245283019","0.240566037735849","0.160377358490566"
"LU21_06","4500","0.0871794871794872","0","0.00512820512820513","0.169230769230769","0.179487179487179","0","0.143589743589744","0.287179487179487","0.128205128205128"
"LU21_116","4500","0.125","0","0.00694444444444444","0.166666666666667","0.25","0","0.125","0.208333333333333","0.118055555555556"
"LU21_97","4500","0.119718309859155","0","0.00704225352112676","0.154929577464789","0.302816901408451","0","0.0985915492957746","0.232394366197183","0.0845070422535211"
"LU01_13","4500","0.0310077519379845","0","0.00775193798449612","0.317829457364341","0.0465116279069767","0","0.155038759689922","0.224806201550388","0.217054263565891"
"LU01_30","4500","0.0230769230769231","0","0","0.253846153846154","0.0307692307692308","0","0.169230769230769","0.238461538461538","0.284615384615385"
"LU01_85","4500","0.0212765957446809","0","0","0.297872340425532","0.0212765957446809","0","0.156028368794326","0.24822695035461","0.25531914893617"
"LU01_66","4500","0.0367647058823529","0","0","0.264705882352941","0.0220588235294118","0","0.183823529411765","0.220588235294118","0.272058823529412"
"LU01_76","4500","0.031496062992126","0","0","0.251968503937008","0.0236220472440945","0","0.188976377952756","0.188976377952756","0.31496062992126"
"LU01_73","4500","0.048951048951049","0","0","0.321678321678322","0.020979020979021","0","0.153846153846154","0.195804195804196","0.258741258741259"
"LU01_75","4500","0.0428571428571429","0","0","0.285714285714286","0.0142857142857143","0","0.185714285714286","0.185714285714286","0.285714285714286"
"LU01_47","4500","0.0181818181818182","0","0.00909090909090909","0.309090909090909","0.136363636363636","0.0181818181818182","0.118181818181818","0.209090909090909","0.181818181818182"
"LU01_74","4500","0.0727272727272727","0","0.00909090909090909","0.136363636363636","0.127272727272727","0.0636363636363636","0.127272727272727","0.227272727272727","0.236363636363636"
"LU01_44","4500","0.0515463917525773","0","0.0103092783505155","0.34020618556701","0.175257731958763","0.0206185567010309","0.0824742268041237","0.164948453608247","0.154639175257732"
"LU01_41","4500","0.08","0","0.008","0.176","0.152","0.048","0.136","0.216","0.184"
"LU01_64","4500","0.0307692307692308","0","0.0153846153846154","0.276923076923077","0.0461538461538462","0","0.184615384615385","0.169230769230769","0.276923076923077"
"LU01_86","4500","0.0147058823529412","0","0.0147058823529412","0.264705882352941","0.191176470588235","0","0.161764705882353","0.176470588235294","0.176470588235294"
"LU01_79","4500","0.0163934426229508","0","0.0163934426229508","0.245901639344262","0.0655737704918033","0","0.229508196721311","0.180327868852459","0.245901639344262"
"LU01_63","4500","0","0","0","0.478260869565217","0.072463768115942","0","0.144927536231884","0.144927536231884","0.159420289855072"
"LU01_72","4500","0","0","0","0.448979591836735","0.0612244897959184","0","0.0918367346938776","0.153061224489796","0.244897959183673"
"LU01_67","4500","0.0736842105263158","0","0.0105263157894737","0.336842105263158","0.0315789473684211","0","0.147368421052632","0.168421052631579","0.231578947368421"
"LU01_77","4500","0.046875","0","0.015625","0.453125","0.015625","0","0.078125","0.15625","0.234375"
"LU01_32","4500","0.0813953488372093","0","0.0116279069767442","0.337209302325581","0.0348837209302326","0","0.13953488372093","0.174418604651163","0.22093023255814"
"LU01_36","4500","0.0886075949367089","0","0.0126582278481013","0.40506329113924","0.0253164556962025","0","0.10126582278481","0.164556962025316","0.20253164556962"
"LU01_84","4500","0.0641025641025641","0","0.0128205128205128","0.397435897435897","0.0256410256410256","0","0.0897435897435897","0.166666666666667","0.243589743589744"
"LU01_25","4500","0.0273972602739726","0","0.0136986301369863","0.424657534246575","0.0273972602739726","0","0.0958904109589041","0.164383561643836","0.246575342465753"
"LU01_83","4500","0.0843373493975904","0","0.0120481927710843","0.385542168674699","0.0240963855421687","0","0.120481927710843","0.168674698795181","0.204819277108434"
"LU01_80","4500","0.0675675675675676","0","0.0135135135135135","0.418918918918919","0.027027027027027","0","0.108108108108108","0.162162162162162","0.202702702702703"
"LU01_70","4500","0.0404040404040404","0","0.0101010101010101","0.272727272727273","0.0808080808080808","0.0303030303030303","0.161616161616162","0.191919191919192","0.212121212121212"
"LU01_48","4500","0.0574712643678161","0","0.0114942528735632","0.379310344827586","0.149425287356322","0","0.103448275862069","0.149425287356322","0.149425287356322"
"LU01_45","4500","0.0638297872340425","0","0.0106382978723404","0.351063829787234","0.106382978723404","0.0106382978723404","0.117021276595745","0.180851063829787","0.159574468085106"
"LU01_11","4500","0.0594059405940594","0","0.0099009900990099","0.356435643564356","0.168316831683168","0.0297029702970297","0.099009900990099","0.148514851485149","0.128712871287129"
"LU01_40","4500","0.0576923076923077","0","0.00961538461538462","0.211538461538462","0.0865384615384615","0.0384615384615385","0.192307692307692","0.192307692307692","0.211538461538462"
"LU01_06","4500","0.064","0","0.008","0.248","0.064","0.016","0.192","0.2","0.208"
"LU01_10","4500","0.087378640776699","0","0.00970873786407767","0.194174757281553","0.0388349514563107","0.029126213592233","0.203883495145631","0.16504854368932","0.271844660194175"
"LU01_43","4500","0.0280373831775701","0","0.00934579439252336","0.261682242990654","0.121495327102804","0.0186915887850467","0.149532710280374","0.205607476635514","0.205607476635514"
"LU01_71","4500","0.00884955752212389","0","0.00884955752212389","0.300884955752212","0.079646017699115","0","0.150442477876106","0.221238938053097","0.230088495575221"
"LU01_22","4500","0.00833333333333333","0","0.00833333333333333","0.35","0.0833333333333333","0","0.108333333333333","0.216666666666667","0.225"
"LU01_60","4500","0.0240963855421687","0","0.0120481927710843","0.457831325301205","0.0240963855421687","0","0.108433734939759","0.180722891566265","0.192771084337349"
"LU01_78","4500","0","0","0.0166666666666667","0.416666666666667","0.0666666666666667","0","0.2","0.166666666666667","0.133333333333333"
"LU01_46","4500","0.0185185185185185","0","0.00925925925925926","0.25","0.101851851851852","0.0185185185185185","0.138888888888889","0.240740740740741","0.222222222222222"
"LU01_82","4500","0","0","0.00675675675675676","0.135135135135135","0.236486486486486","0.236486486486486","0.0405405405405405","0.290540540540541","0.0540540540540541"
"LU01_27","4500","0.0592592592592593","0","0","0.281481481481481","0.0296296296296296","0","0.162962962962963","0.207407407407407","0.259259259259259"
"LU13_18","4750","0.00952380952380952","0.00952380952380952","0","0.0666666666666667","0.0666666666666667","0","0.285714285714286","0.171428571428571","0.39047619047619"
"LU13_15","4750","0.0212765957446809","0","0","0.0851063829787234","0.0851063829787234","0","0.226950354609929","0.24822695035461","0.333333333333333"
"LU13_03","4750","0.087378640776699","0","0","0.169902912621359","0.213592233009709","0","0.121359223300971","0.242718446601942","0.16504854368932"
"LU13_34","4750","0.106145251396648","0","0","0.162011173184358","0.212290502793296","0","0.111731843575419","0.262569832402235","0.145251396648045"
"LU13_57","4750","0.101351351351351","0","0.00675675675675676","0.141891891891892","0.141891891891892","0","0.135135135135135","0.337837837837838","0.135135135135135"
"LU13_16","4750","0.025","0","0","0.0666666666666667","0.1","0","0.25","0.208333333333333","0.35"
"LU13_21","4750","0","0.0099009900990099","0","0.0594059405940594","0.0693069306930693","0","0.287128712871287","0.198019801980198","0.376237623762376"
"LU13_37","4750","0.0496894409937888","0","0","0.149068322981366","0.173913043478261","0","0.161490683229814","0.279503105590062","0.186335403726708"
"LU13_55","4750","0.113475177304965","0","0","0.205673758865248","0.198581560283688","0","0.099290780141844","0.219858156028369","0.163120567375887"
"LU13_47","4750","0.1","0","0.00666666666666667","0.133333333333333","0.106666666666667","0","0.18","0.333333333333333","0.14"
"LU13_51","4750","0.138888888888889","0","0","0.25","0.185185185185185","0","0.0648148148148148","0.212962962962963","0.148148148148148"
"LU13_27","4750","0.150943396226415","0","0","0.283018867924528","0.160377358490566","0","0.0943396226415094","0.19811320754717","0.113207547169811"
"LU13_05","4750","0.142857142857143","0","0","0.30952380952381","0.154761904761905","0","0.107142857142857","0.19047619047619","0.0952380952380952"
"LU13_26","4750","0.126050420168067","0","0","0.210084033613445","0.210084033613445","0","0.0756302521008403","0.176470588235294","0.201680672268908"
"LU13_35","4750","0.0722222222222222","0","0","0.155555555555556","0.2","0","0.133333333333333","0.283333333333333","0.155555555555556"
"LU13_13","4750","0.1","0","0","0.207142857142857","0.221428571428571","0","0.121428571428571","0.171428571428571","0.178571428571429"
"LU13_128","4750","0.0723684210526316","0","0","0.190789473684211","0.223684210526316","0","0.131578947368421","0.203947368421053","0.177631578947368"
"LU13_131","4750","0.0654761904761905","0","0","0.202380952380952","0.202380952380952","0","0.148809523809524","0.202380952380952","0.178571428571429"
"LU13_12","4750","0.0670731707317073","0","0","0.201219512195122","0.219512195121951","0","0.134146341463415","0.213414634146341","0.164634146341463"
"LU13_33","4750","0.0625","0","0","0.193181818181818","0.215909090909091","0","0.147727272727273","0.210227272727273","0.170454545454545"
"LU13_32","4750","0.0479041916167665","0","0","0.161676646706587","0.221556886227545","0","0.161676646706587","0.209580838323353","0.197604790419162"
"LU13_30","4750","0.0598802395209581","0","0","0.137724550898204","0.251497005988024","0","0.167664670658683","0.191616766467066","0.191616766467066"
"LU13_53","4750","0.1328125","0","0","0.25","0.15625","0","0.109375","0.2265625","0.125"
"LU13_22","4750","0.0425531914893617","0.00709219858156028","0.00709219858156028","0.120567375886525","0.127659574468085","0","0.205673758865248","0.326241134751773","0.163120567375887"
"LU13_19","4750","0.037593984962406","0.0150375939849624","0.0075187969924812","0.150375939849624","0.135338345864662","0","0.203007518796992","0.293233082706767","0.157894736842105"
"LU13_45","4750","0.0573770491803279","0.0163934426229508","0.00819672131147541","0.163934426229508","0.163934426229508","0","0.188524590163934","0.270491803278689","0.131147540983607"
"LU13_08","4750","0.0826446280991736","0.00826446280991736","0.00826446280991736","0.28099173553719","0.140495867768595","0","0.181818181818182","0.223140495867769","0.0743801652892562"
"LU13_43","4750","0.0573770491803279","0.0163934426229508","0.00819672131147541","0.245901639344262","0.147540983606557","0","0.172131147540984","0.254098360655738","0.0983606557377049"
"LU13_41","4750","0.0952380952380952","0","0.00952380952380952","0.295238095238095","0.171428571428571","0","0.161904761904762","0.2","0.0666666666666667"
"LU13_59","4750","0.141592920353982","0","0","0.256637168141593","0.141592920353982","0","0.115044247787611","0.221238938053097","0.123893805309735"
"LU13_06","4750","0.142857142857143","0","0","0.32967032967033","0.175824175824176","0","0.0989010989010989","0.186813186813187","0.0659340659340659"
"LU13_14","4750","0.13","0","0.01","0.27","0.17","0","0.13","0.22","0.07"
"LU13_52","4750","0.0613496932515337","0","0","0.134969325153374","0.190184049079755","0","0.159509202453988","0.288343558282209","0.165644171779141"
"LU13_36","4750","0.0384615384615385","0","0","0.141025641025641","0.192307692307692","0","0.153846153846154","0.275641025641026","0.198717948717949"
"LU13_38","4750","0.050314465408805","0","0","0.163522012578616","0.176100628930818","0","0.150943396226415","0.257861635220126","0.20125786163522"
"LU13_20","4750","0.0780141843971631","0","0.00709219858156028","0.113475177304965","0.106382978723404","0","0.191489361702128","0.340425531914894","0.163120567375887"
"LU13_17","4750","0.0402684563758389","0.00671140939597315","0.00671140939597315","0.114093959731544","0.120805369127517","0","0.194630872483221","0.348993288590604","0.167785234899329"
"LU13_56","4750","0.0303030303030303","0.0181818181818182","0.00606060606060606","0.115151515151515","0.139393939393939","0","0.193939393939394","0.327272727272727","0.16969696969697"
"LU13_49","4750","0.09375","0","0.00625","0.13125","0.1125","0","0.18125","0.34375","0.13125"
"LU13_70","4750","0.0909090909090909","0","0.00606060606060606","0.127272727272727","0.121212121212121","0","0.133333333333333","0.36969696969697","0.151515151515152"
"LU13_11","4750","0.087431693989071","0","0.00546448087431694","0.114754098360656","0.087431693989071","0","0.136612021857924","0.382513661202186","0.185792349726776"
"LU15_44","4750","0.0982142857142857","0","0.00892857142857143","0.232142857142857","0.116071428571429","0.0178571428571429","0.214285714285714","0.169642857142857","0.142857142857143"
"LU15_11","4750","0.135135135135135","0","0.00900900900900901","0.234234234234234","0.135135135135135","0","0.162162162162162","0.198198198198198","0.126126126126126"
"LU15_19","4750","0.119266055045872","0","0.00917431192660551","0.256880733944954","0.110091743119266","0","0.18348623853211","0.18348623853211","0.137614678899083"
"LU15_07","4750","0.155038759689922","0","0.00775193798449612","0.147286821705426","0.13953488372093","0.147286821705426","0.10077519379845","0.209302325581395","0.0930232558139535"
"LU15_34","4750","0.141025641025641","0","0.00641025641025641","0.16025641025641","0.153846153846154","0.153846153846154","0.0897435897435897","0.217948717948718","0.0769230769230769"
"LU15_37","4750","0.051948051948052","0","0.00649350649350649","0.188311688311688","0.123376623376623","0.0779220779220779","0.214285714285714","0.220779220779221","0.116883116883117"
"LU15_18","4750","0.201550387596899","0","0.00775193798449612","0.178294573643411","0.13953488372093","0.0310077519379845","0.131782945736434","0.209302325581395","0.10077519379845"
"LU15_43","4750","0.141732283464567","0","0.0078740157480315","0.244094488188976","0.149606299212598","0.015748031496063","0.173228346456693","0.141732283464567","0.125984251968504"
"LU15_10","4750","0.143884892086331","0","0.00719424460431655","0.223021582733813","0.129496402877698","0.00719424460431655","0.172661870503597","0.18705035971223","0.129496402877698"
"LU15_58","4750","0.121428571428571","0","0.00714285714285714","0.235714285714286","0.128571428571429","0.00714285714285714","0.171428571428571","0.185714285714286","0.142857142857143"
"LU15_08","4750","0.12037037037037","0","0","0.203703703703704","0.111111111111111","0","0.175925925925926","0.222222222222222","0.166666666666667"
"LU15_12","4750","0.0909090909090909","0","0.00649350649350649","0.194805194805195","0.103896103896104","0.051948051948052","0.253246753246753","0.207792207792208","0.0909090909090909"
"LU15_17","4750","0.0918367346938776","0","0.0102040816326531","0.255102040816327","0.0306122448979592","0","0.36734693877551","0.13265306122449","0.112244897959184"
"LU15_01","4750","0.0234375","0","0.0078125","0.1640625","0.1484375","0.1640625","0.125","0.2890625","0.078125"
"LU15_26","4750","0.0610687022900763","0","0.00763358778625954","0.190839694656489","0.137404580152672","0.137404580152672","0.129770992366412","0.259541984732824","0.0763358778625954"
"LU15_27","4750","0.0662251655629139","0","0.00662251655629139","0.185430463576159","0.132450331125828","0.132450331125828","0.132450331125828","0.258278145695364","0.0860927152317881"
"LU15_28","4750","0.0666666666666667","0","0.00606060606060606","0.16969696969697","0.145454545454545","0.127272727272727","0.151515151515152","0.248484848484848","0.0848484848484849"
"LU15_02","4750","0.0277777777777778","0","0.00555555555555556","0.15","0.15","0.144444444444444","0.155555555555556","0.283333333333333","0.0833333333333333"
"LU15_29","4750","0.0212765957446809","0","0.00531914893617021","0.138297872340426","0.154255319148936","0.143617021276596","0.170212765957447","0.287234042553192","0.0797872340425532"
"LU15_30","4750","0.019047619047619","0","0.00476190476190476","0.10952380952381","0.147619047619048","0.161904761904762","0.19047619047619","0.280952380952381","0.0857142857142857"
"LU15_31","4750","0.0225225225225225","0","0.0045045045045045","0.112612612612613","0.135135135135135","0.157657657657658","0.189189189189189","0.297297297297297","0.0810810810810811"
"LU15_32","4750","0.0219298245614035","0","0.0043859649122807","0.12719298245614","0.140350877192982","0.162280701754386","0.18859649122807","0.280701754385965","0.0745614035087719"
"LU15_20","4750","0.0220588235294118","0","0.00735294117647059","0.0955882352941176","0.176470588235294","0.294117647058824","0.0882352941176471","0.264705882352941","0.0514705882352941"
"LU15_21","4750","0.0797101449275362","0","0.0072463768115942","0.166666666666667","0.115942028985507","0.188405797101449","0.123188405797101","0.231884057971014","0.0869565217391304"
"LU15_23","4750","0.0303030303030303","0","0.00757575757575758","0.0984848484848485","0.151515151515152","0.303030303030303","0.0984848484848485","0.257575757575758","0.053030303030303"
