Site,BUFF_DIST,LC_class20,LC_class32,LC_class33,LC_class34,LC_class50,LC_class110,LC_class120,LC_class210,LC_class220,LC_class230
LU21_98,4250,0.05483382,0,0.016315008,0,0.048919636,0.031011408,0,0.654820839,0.050734169,0.14336512
LU21_119,4250,0.06557429,0,0,0,0.049228815,0.040889417,0,0.643389018,0.093623295,0.107295166
LU21_52,4250,0.033422491,0,0.022945885,0,0.055337486,0.031138705,0,0.800240355,0.012950547,0.043964531
LU21_59,4250,0.069997943,0.009102951,0,0,0.000899151,0.028199038,0,0.180463797,0.501867916,0.209469204
LU21_68,4250,0.076999595,0,0,0,0.010614244,0.007433123,0,0.446700037,0.23250287,0.22575013
LU21_109,4250,0.070821444,0,0,0,0.033915345,0.026779263,0,0.693035878,0.0747418,0.10070627
LU21_93,4250,0.101281712,0,0,0,0.035649502,0.050807501,0,0.488984945,0.168701502,0.154574838
LU21_114,4250,0.05298238,0,0,0,0.018528351,0.036396965,0,0.451229868,0.184359369,0.256503067
LU21_105,4250,0.048241784,0,0,0,0.011111042,0.025728275,0,0.498893443,0.241600729,0.174424729
LU21_100,4250,0.045047376,0,0.010912189,0,0.045035593,0.02999503,0,0.785214083,0.017894981,0.065900749
LU21_74,4250,0.057350835,0,0.00990763,0,0.03386987,0.031095581,0,0.660994887,0.048488378,0.15829282
LU21_78,4250,0.063747448,0,0.001405677,0,0.021801061,0.048257468,0,0.563431752,0.071136932,0.230219661
LU21_153,4250,0.081116542,0,0,0,0.027123649,0.046077381,0,0.46048709,0.12831861,0.256876727
LU21_06,4250,0.074216427,0,0,0,0.008204028,0.013140339,0,0.464359698,0.258918568,0.18116094
LU21_116,4250,0.074919103,0,0,0,0.005150711,0.033996561,0,0.337075586,0.391362499,0.15749554
LU21_97,4250,0.069307568,0,0,0,0.000199701,0.024180751,0,0.281664128,0.420992417,0.203655434
LU01_13,4250,0.191542454,0,0,0.020163003,0.030021564,0.001858554,0.100311914,0.097866933,0.552793289,0.005442289
LU01_30,4250,0.011804192,0,0,0.019025575,0.163368948,0.019458573,0,0.45191834,0.29035898,0.044065392
LU01_85,4250,0.038720545,0,0.001292837,0.043214694,0.169642554,0.033130744,0,0.422223232,0.282740515,0.009034879
LU01_66,4250,0.016801226,0,0.001292837,0.094479384,0.129668354,0.050213863,0,0.287022551,0.394972011,0.025549774
LU01_76,4250,0.031801404,0,0.001292837,0.090209484,0.136379184,0.0556054,0,0.294620954,0.366725788,0.023364948
LU01_73,4250,0.014123026,0,0,0.06790862,0.139024528,0.047082618,0,0.347783129,0.347111217,0.036966862
LU01_75,4250,0.032316759,0,0,0.067596578,0.13272712,0.051714289,0,0.345040172,0.343336713,0.027268369
LU01_47,4250,0.06580807,0,0,0.167536866,0.095247253,0.099514971,0,0.281399563,0.245500961,0.044992317
LU01_74,4250,0.167673023,0,0.000794801,0.019231603,0.167616824,0.056898341,0,0.348100496,0.178998439,0.060686473
LU01_44,4250,0.073938769,0,0,0.166202275,0.062228825,0.098041825,0,0.167048632,0.372574082,0.059965592
LU01_41,4250,0.291169075,0,0,0.037698837,0.030321358,0.029206663,0,0.160385116,0.333928196,0.117290754
LU01_64,4250,0.004062125,0,0.013803107,0.001382428,0.22576937,0.066233065,0,0.557423576,0.10102311,0.030303221
LU01_86,4250,0.048763824,0,0.015564836,0.008411153,0.118792551,0.034029598,0,0.591485063,0.176063087,0.006889887
LU01_79,4250,0.044104685,0,0.01408163,6.73E-06,0.197852302,0.049688004,0,0.551211707,0.107265997,0.03578895
LU01_63,4250,0.063169205,0,0.00871003,0,0.120228588,0.040461298,0,0.591327753,0.146127465,0.029975661
LU01_72,4250,0.017961396,0,0,0.016873475,0.09110001,0.043594404,0,0.640126669,0.166432935,0.023911109
LU01_67,4250,0.000638547,0,0.017466891,0.056307449,0.058641251,0.075663683,0,0.37817315,0.367452313,0.045656714
LU01_77,4250,0.08935791,0,0.004275164,0.050128092,0.107197174,0.045400845,0,0.433836145,0.228325955,0.041478715
LU01_32,4250,0.000819598,0,0.015700123,0.046723436,0.07116749,0.066149217,0,0.414345532,0.345955461,0.039139141
LU01_36,4250,0.020773246,0,0.00763562,0.039366395,0.094020073,0.038748403,0,0.462617859,0.307384784,0.029453621
LU01_84,4250,0.012650537,0,0.00763562,0.037161712,0.094657088,0.049574927,0,0.440057378,0.320856194,0.037406543
LU01_25,4250,0.103297503,0,0.001663483,0.058233402,0.104253551,0.053799152,0,0.36256233,0.264272459,0.05191812
LU01_83,4250,0.001409484,0,0.0092984,0.039304139,0.075446651,0.059134679,0,0.457297614,0.328528972,0.029580061
LU01_80,4250,0.05046184,0,0.00763562,0.043854977,0.10506949,0.045769762,0,0.47448279,0.230723952,0.042001568
LU01_70,4250,0.00986436,0,0.001226929,0.079845361,0.071610723,0.067945326,0,0.306204029,0.362641078,0.100662194
LU01_48,4250,0.036082596,0,0.010670668,0.118528859,0.056819212,0.091484705,0,0.324282576,0.291642024,0.070489358
LU01_45,4250,0.121571081,0,0.011310487,0.071358118,0.03525521,0.083090559,0,0.211221936,0.370645885,0.095546721
LU01_11,4250,0.087215494,0,0,0.137269778,0.045774682,0.098466248,0,0.108786255,0.473558863,0.048928682
LU01_40,4250,0.00993346,0,0.001226929,0.047852005,0.033199964,0.03341447,0.011094103,0.211737814,0.601857787,0.049683469
LU01_06,4250,0.128708526,0,0.009384311,0.048846097,0.049880512,0.033301814,0.042073032,0.115691343,0.568022951,0.004091413
LU01_10,4250,0.009748373,0,0.002943176,0.036880358,0.04887151,0.038280219,0.022117725,0.180544361,0.602963028,0.057651251
LU01_43,4250,0.067814467,0,0,0.143826841,0.079166161,0.089761566,0,0.237013057,0.336042249,0.046375661
LU01_71,4250,0.058813764,0,0,0.154146409,0.09831522,0.086121172,0,0.339088378,0.225910603,0.037604454
LU01_22,4250,0.053090665,0,0,0.11913454,0.086943637,0.063545201,0,0.388650236,0.252321864,0.036313857
LU01_60,4250,0.10668607,0,0.0012307,0.064024204,0.107585591,0.038431658,0,0.401369648,0.235027095,0.045645034
LU01_78,4250,0.063169205,0,0.013666007,0,0.133699716,0.038008687,0,0.58796366,0.140831311,0.022661414
LU01_46,4250,0.064207145,0,0,0.146139482,0.094692867,0.092148506,0,0.285752091,0.276866573,0.040193338
LU01_82,4250,0.017775448,0,0,0.023583517,0.05851025,0.000694307,0,0.647572282,0.138340152,0.11352405
LU01_27,4250,0.016003735,0,0,0.083307571,0.115658986,0.049476354,0,0.3507169,0.340834678,0.044001777
LU13_18,4500,0.150897932,0,0.063055113,0.067966847,0.119553349,0.026084867,0,0.419858808,0.108755213,0.04382787
LU13_15,4500,0.106194044,0,0.006346479,0.030201811,0.159050595,0.021017916,0,0.52615846,0.087689189,0.063341505
LU13_03,4500,0.001316282,0,0,0,0.197537468,0.006163319,0,0.763033917,0.017448068,0.014500945
LU13_34,4500,0,0,0,0,0.198469293,0.010509027,0,0.775863498,0.012366782,0.002791399
LU13_57,4500,0.001929604,0,0.016618297,0.02748532,0.028615261,0.021512442,0,0.864366018,0.028727685,0.010745373
LU13_16,4500,0.117169508,0,0.036591496,0.054180751,0.157705567,0.027660198,0,0.469835457,0.094277097,0.042579926
LU13_21,4500,0.20417644,0,0.072493379,0.07088393,0.123121433,0.023582783,0,0.355001558,0.115526932,0.035213544
LU13_37,4500,0,0,0,0,0.225828278,0.008307593,0,0.754542845,0.011321285,0
LU13_55,4500,0,0,0,0,0.11518789,0.02173579,0,0.859190816,0.002198061,0.001687442
LU13_47,4500,0.007677148,0,0.004683172,0.014234637,0.050782668,0.025383212,0,0.831271845,0.039140681,0.026826638
LU13_51,4500,0,0,0,0,0.054470544,0.030117719,0,0.83704554,0.057224928,0.021141269
LU13_27,4500,0,0,0,0,0.057823329,0.031997755,0,0.835786561,0.039468829,0.034923526
LU13_05,4500,0,0,0.000459991,0,0.036048909,0.031231575,0,0.840410259,0.056730983,0.035118283
LU13_26,4500,0,0,0,0,0.082047755,0.029421459,0,0.822699207,0.043578027,0.022253552
LU13_35,4500,0,0,0,0,0.175783757,0.009645376,0,0.796967565,0.014811903,0.002791399
LU13_13,4500,0,0,0,0,0.120266789,0.032652028,0,0.814710287,0.00883036,0.023540536
LU13_128,4500,0,0,0.00922499,0,0.125697566,0.038028375,0,0.788491381,0.010794245,0.027763442
LU13_131,4500,0,0,0.006310594,0,0.179814128,0.042719178,0,0.735310986,0.011972762,0.023872352
LU13_12,4500,0,0,0.048665422,0,0.128687859,0.04334456,0,0.739999227,0.010436863,0.028866069
LU13_33,4500,0,0,0.064669677,0,0.185705303,0.045036319,0,0.665772858,0.011355398,0.027460445
LU13_32,4500,0,0,0.075834331,0,0.209930481,0.045115895,0,0.632509116,0.008818607,0.02779157
LU13_30,4500,0,0,0.096315296,0,0.209550951,0.04524801,0,0.619107784,0.004563268,0.025214691
LU13_53,4500,0,0,0,0,0.07020868,0.029150835,0,0.878436525,0.002925854,0.019278106
LU13_22,4500,0.006264477,0,0,0.002639937,0.072901884,0.022893041,0,0.825066477,0.048729801,0.021504384
LU13_19,4500,0.007027233,0,0.000146063,0.001736555,0.078583843,0.015795602,0,0.811340609,0.061914333,0.023455763
LU13_45,4500,4.58E-05,0,0.000322393,0,0.076794301,0.016576363,0,0.807239156,0.078330792,0.020691181
LU13_08,4500,0,0,0.000459991,0,0.045074904,0.016919985,0,0.842346781,0.063052136,0.032146204
LU13_43,4500,0,0,0.000459991,0,0.064612399,0.016685038,0,0.819490708,0.06996995,0.028781915
LU13_41,4500,0,0,0.000459991,0,0.050149815,0.017401694,0,0.843873153,0.048351633,0.039763714
LU13_59,4500,0,0,0,0,0.070224936,0.029589017,0,0.866043328,0.00707232,0.0270704
LU13_06,4500,0,0,0.000453599,0,0.034584867,0.030908933,0,0.860857335,0.038323325,0.03487194
LU13_14,4500,0,0,0.000459991,0,0.039378238,0.024954056,0,0.845472672,0.048972153,0.04076289
LU13_52,4500,0,0,0,0,0.185353902,0.011828062,0,0.785082496,0.017027769,0.000707771
LU13_36,4500,0,0,0,0,0.22029571,0.006631544,0,0.76100581,0.012066936,0
LU13_38,4500,0,0,0,0,0.199496253,0.008777221,0,0.78088941,0.010837116,0
LU13_20,4500,0.008624243,0,0.003417504,0.011096849,0.063614886,0.025175869,0,0.825202789,0.04077626,0.022091601
LU13_17,4500,0.007843736,0,0.001853147,0.007119551,0.077729465,0.015615928,0,0.801007985,0.050633472,0.038196716
LU13_56,4500,0.00714229,0,0.001746393,0.005588849,0.076246172,0.014577305,0,0.781707374,0.057495175,0.055496444
LU13_49,4500,0.006308245,0,0.008054979,0.017412586,0.049881335,0.024210323,0,0.831172503,0.038049215,0.024910814
LU13_70,4500,0.003582906,0,0.016465944,0.020427249,0.029400736,0.021866158,0,0.872292767,0.017592807,0.018371433
LU13_11,4500,0.008945058,0,0.005649634,0.012186571,0.05552042,0.013842166,0,0.854123149,0.004591774,0.045141229
LU15_44,4500,0,0,0,0.015797664,0.021624384,0.051385921,0,0.814595803,0.052790283,0.043805945
LU15_11,4500,0,0,0,0.01382386,0.006474473,0.032135472,0,0.907584382,0.016354723,0.023627091
LU15_19,4500,0,0,0,0.014675358,0.008284164,0.039463152,0,0.856686805,0.037583491,0.04330703
LU15_07,4500,0,0,0.0003963,0.021834706,0.128294302,0.073673395,0,0.61422431,0.043943103,0.117633884
LU15_34,4500,0,0,0.001273821,0.022108898,0.209707267,0.042293994,0,0.600724278,0.023105771,0.10078597
LU15_37,4500,0,0,0,0.017806684,0.00756437,0.023234851,0,0.930252841,0.00103439,0.020106865
LU15_18,4500,0,0,0.0003963,0.018548748,0.101085709,0.087979839,0,0.697930607,0.025234679,0.068824118
LU15_43,4500,0,0,0,0.017526514,0.047991268,0.06724224,0,0.782615764,0.038091533,0.04653268
LU15_10,4500,0,0,0,0.014856245,0.084715919,0.084726942,0,0.709603618,0.043519453,0.062577822
LU15_58,4500,0,0,0,0.010870963,0.098164301,0.086704291,0,0.670865194,0.061645201,0.071750051
LU15_08,4500,0,0,0,0.010204674,0.002871623,0.042353014,0,0.888874379,0.011476281,0.044220028
LU15_12,4500,0,0,0,0.015037327,0.010667641,0.041548138,0,0.912058544,0.002525233,0.018163117
LU15_17,4500,0,0,0,0.004531468,0.039234776,0.051033311,0,0.839516364,0.005220902,0.060463178
LU15_01,4500,0.004156104,0,0,0.015578696,0.333297538,0.113460332,0,0.500899902,0,0.032607428
LU15_26,4500,0.003568825,0,0,0.015535352,0.287605463,0.095631098,0,0.561497883,4.90E-05,0.036112395
LU15_27,4500,0.00479163,0,0.001003181,0.015472586,0.233813631,0.07642329,0,0.637801376,0.00176841,0.028925896
LU15_28,4500,0.008922254,0,0.001699627,0.013067692,0.154173625,0.067297835,0,0.734621348,0.001798612,0.018419006
LU15_02,4500,0.008599868,0,0.003373162,0.011947071,0.125070072,0.054971061,0,0.778440543,0.003450941,0.014147282
LU15_29,4500,0.008331006,0,0.002119088,0.013153601,0.071390298,0.051794031,0,0.842548144,0.002434808,0.008229025
LU15_30,4500,0.010854427,0,0.001970974,0.012991545,0.030522987,0.050936552,0,0.882497693,0.001032817,0.009193005
LU15_31,4500,0.009006032,0,0.001178678,0.011192333,0.019719216,0.048417607,0,0.889962989,0.004138742,0.016384403
LU15_32,4500,0.009486432,0,0,0.008877477,0.02069936,0.049650508,0,0.887581105,0.00602667,0.017678449
LU15_20,4500,0.031063557,0,0.001273821,0.016195064,0.099291013,0.087284332,0,0.602887516,0.060054631,0.101950065
LU15_21,4500,0.001992519,0,0.0003963,0.019060436,0.127958706,0.045821146,0,0.603706444,0.066635412,0.134429038
LU15_23,4500,0.005364009,0,0.002351852,0.023179153,0.108717512,0.0756887,0,0.591945604,0.06887642,0.123876751
LU15_41,4500,0,0,0.002351852,0.024699959,0.120324414,0.063842185,0,0.595664981,0.061118772,0.131997837
LU15_25,4500,0,0,0.0003963,0.020355516,0.123540426,0.084751421,0,0.645631743,0.035106569,0.090218025
LU15_09,4500,0,0,0.0003963,0.01835052,0.1252329,0.078951328,0,0.628282456,0.038339905,0.110446591
LU15_24,4500,0.021039313,0,0.001273821,0.01989039,0.10980212,0.070886392,0,0.588061965,0.062326448,0.126719551
LU15_46,4500,0.004396971,0,0.001228724,0.022239005,0.136330719,0.050524153,0,0.576851024,0.063790748,0.144638656
LU15_40,4500,0,0,0,0.002983182,0.046073985,0.052366262,0,0.837233023,0.004501479,0.056842069
LU15_16,4500,0,0,0,0.006907804,0.021105085,0.049481708,0,0.85976275,0.004700274,0.058042379
LU15_04,4500,0,0,0,0.01893968,0.066239254,0.036816677,0,0.838485095,0.000686448,0.038832846
LU15_36,4500,0,0,0,0.017367379,0.109984386,0.035250612,0,0.761604504,0.001127342,0.074665775
LU15_03,4500,0,0,0.001955552,0.023964096,0.203765986,0.054980105,0,0.565790587,0.034728425,0.114815248
LU15_15,4500,0,0,0.001955552,0.024879269,0.155052417,0.059676358,0,0.601311465,0.044546516,0.112578424
LU15_14,4500,0.001298061,0,0.001955552,0.025849938,0.277293838,0.072294301,0,0.531272298,0.02122007,0.068815943
LU15_22,4500,0,0,0,0,0.073445761,0.040502326,0,0.79755673,0.041922197,0.046572986
LU15_61,4500,0,0,0,0,0.130531205,0.046650824,0,0.774846121,0.019857462,0.028114389
LU21_106,4500,0.057590823,0,0,0,0.0781775,0.039205707,0,0.605303672,0.09206068,0.127661618
LU21_10,4500,0.056040493,0,0,0,0.089032534,0.046636464,0,0.608074396,0.087957869,0.112258244
LU21_16,4500,0.032681788,0,0,0,0.104335632,0.025219645,0,0.694395702,0.043650055,0.099717178
LU21_107,4500,0.055086949,0,0,0,0.034097622,0.032191416,0,0.716163014,0.087945711,0.074515287
LU21_41,4500,0.003385752,0,0,0,0.027365178,0.002396672,0,0.867333559,0.04254742,0.056971418
LU21_63,4500,0.048611868,0,0,0,0.095416913,0.027412517,0,0.6570115,0.082358547,0.089188655
LU21_27,4500,0.016013371,0,0,0,0.043982889,0.004371473,0,0.885936254,0.000703747,0.048992266
LU21_23,4500,0.040482313,0,0,0,0.026046878,0.011422136,0,0.885042337,0.012401611,0.024604725
LU21_21,4500,0.059797204,0,0,0,0.050004399,0.031875465,0,0.65580271,0.064731336,0.137788886
LU21_82,4500,0.04017965,0,0,0,0.090643113,0.048553022,0,0.562304179,0.069517827,0.188802208
LU21_871,4500,0.062030193,0,0,0,0.058109655,0.040766647,0,0.599922999,0.074001235,0.165169271
LU21_164,4500,0.036171114,0,0,0,0.060880115,0.022131217,0,0.685349144,0.092169769,0.103298641
LU21_36,4500,0.004496904,0,0,0,0.075918988,0.00838992,0,0.811177081,0.005508452,0.094508655
LU21_14,4500,0.010759073,0,0,0,0.063777963,0.012926514,0,0.840664406,0.011650224,0.06022182
LU21_32,4500,0.008373018,0,0,0,0.021546589,0.007043761,0,0.915778093,0.001341324,0.045917216
LU21_126,4500,0.015036019,0,0,0,0.03365998,0.004544645,0,0.904658979,0.00232551,0.039774866
LU21_122,4500,0.068453905,0,0,0,0.028009066,0.029472058,0,0.721304319,0.047870608,0.104890043
LU21_56,4500,0.06173052,0,0,0,0.066223529,0.035145332,0,0.603170878,0.064345679,0.169384062
LU21_57,4500,0.058405292,0,0,0,0.05722967,0.035954692,0,0.634576716,0.065787768,0.148045862
LU21_09,4500,0.056391454,0,0,0,0.049509726,0.031971309,0,0.630499125,0.096400893,0.135227492
LU21_98,4500,0.051704228,0,0.0153139,0,0.055065999,0.029053642,0,0.647843547,0.057119192,0.143899492
LU21_119,4500,0.064086048,0,0,0,0.054832603,0.038497492,0,0.647546498,0.090169394,0.104867964
LU21_52,4500,0.043696143,0,0.024816787,0,0.055991753,0.030487115,0,0.783025417,0.012907752,0.049075035
LU21_59,4500,0.067065785,0.011755782,0,0,0.001270676,0.029322444,0,0.200131044,0.490274665,0.200179603
LU21_68,4500,0.074779862,0,0,0,0.010726657,0.006849013,0,0.451533059,0.232633697,0.223477711
LU21_109,4500,0.076350697,0,0.000123727,0,0.033786494,0.030923675,0,0.678004312,0.072684074,0.108127021
LU21_93,4500,0.099872077,0,0,0,0.03300692,0.048898607,0,0.484538374,0.174827132,0.158856889
LU21_114,4500,0.049657271,0,0,0,0.01890618,0.037494788,0,0.440673908,0.195611189,0.257656665
LU21_105,4500,0.045457966,0,0,0,0.010739867,0.025790229,0,0.503455913,0.23731689,0.177239136
LU21_100,4500,0.048657983,0,0.013273723,0,0.0415588,0.030303298,0,0.7723594,0.01955419,0.074292607
LU21_74,4500,0.053349282,0,0.011713925,0,0.032451905,0.031956644,0,0.667881164,0.051146746,0.151500335
LU21_78,4500,0.061287643,0,0.002352857,0,0.025083626,0.048340854,0,0.567788041,0.07598239,0.219164589
LU21_153,4500,0.079667761,0,0,0,0.025191652,0.044630062,0,0.455397266,0.135597175,0.259516083
LU21_06,4500,0.070144895,0,0,0,0.007722888,0.012478712,0,0.468642574,0.25339551,0.18761542
LU21_116,4500,0.07332857,0,0,0,0.006158102,0.032674972,0,0.339762791,0.381221967,0.166853599
LU21_97,4500,0.065052302,0,0,0,0.00120761,0.023736741,0,0.279857062,0.413919843,0.216226441
LU01_13,4500,0.172907298,0,0,0.021834021,0.036505868,0.002724296,0.108247565,0.099295524,0.55164857,0.006836856
LU01_30,4500,0.017589722,0,0,0.020246025,0.157955348,0.018695679,0,0.448131409,0.289777017,0.047604801
LU01_85,4500,0.040664493,0,0.001153179,0.040853045,0.166770574,0.033933835,0,0.427644865,0.27918946,0.009790549
LU01_66,4500,0.0209322,0,0.001153179,0.087979273,0.138739697,0.048631302,0,0.292433243,0.384822379,0.025308726
LU01_76,4500,0.038304392,0,0.001153179,0.084305072,0.131344932,0.052734086,0,0.293689614,0.37137666,0.027092064
LU01_73,4500,0.015779788,0,0,0.063769779,0.131910436,0.046728069,0,0.361152472,0.342005919,0.038653537
LU01_75,4500,0.036442938,0,0,0.062811413,0.130036706,0.048201024,0,0.348518071,0.347780441,0.026209407
LU01_47,4500,0.061456067,0,0,0.167471494,0.092835397,0.094450641,0,0.283839752,0.255478647,0.044468002
LU01_74,4500,0.175952742,0,0.001033365,0.019667893,0.156176427,0.0527378,0,0.336673895,0.195881828,0.061876053
LU01_44,4500,0.068634111,0,0,0.156280566,0.064453911,0.096872139,0,0.182643742,0.3745773,0.056538231
LU01_41,4500,0.297338881,0,0,0.037822647,0.029351126,0.027757135,0,0.157341349,0.335362956,0.115025906
LU01_64,4500,0.005468554,0,0.012560466,0.001636246,0.214474259,0.062717088,0,0.563072791,0.108322138,0.031748459
LU01_86,4500,0.053893286,0,0.01388345,0.007885136,0.126216658,0.032758408,0,0.580476911,0.176094601,0.00879155
LU01_79,4500,0.049813684,0,0.012560466,0.000246919,0.185386175,0.049297167,0,0.560989723,0.107941424,0.033764442
LU01_63,4500,0.057775849,0,0.010166561,0,0.118923804,0.042352693,0,0.587611154,0.152577963,0.030591976
LU01_72,4500,0.026179748,0,0,0.021614261,0.095677324,0.04437427,0,0.620184974,0.165405349,0.026564074
LU01_67,4500,0.000570563,0,0.015580036,0.055984736,0.0612704,0.072231493,0,0.377712854,0.372343373,0.044306546
LU01_77,4500,0.089327666,0,0.00514464,0.049128747,0.106684566,0.048094107,0,0.429442058,0.227163215,0.045015001
LU01_32,4500,0.001199381,0,0.015425281,0.04774523,0.072599541,0.067046661,0,0.414213914,0.339835497,0.041934494
LU01_36,4500,0.024413943,0,0.006810784,0.037518709,0.090414737,0.045486857,0,0.460211139,0.304096806,0.031047026
LU01_84,4500,0.013746927,0,0.006810784,0.035273529,0.088881104,0.051872109,0,0.432446114,0.335546218,0.035423215
LU01_25,4500,0.100547889,0,0.002181674,0.055961872,0.103441126,0.05266512,0,0.376323225,0.25813148,0.050747615
LU01_83,4500,0.005004931,0,0.009146334,0.040395849,0.072744342,0.059025191,0,0.44941881,0.331774273,0.032490271
LU01_80,4500,0.051625504,0,0.006810784,0.042561523,0.09991162,0.045302242,0,0.466794063,0.242355276,0.044638988
LU01_70,4500,0.015593347,0,0.001094391,0.081746473,0.073099282,0.064663055,0.001299951,0.301700593,0.362952466,0.097850442
LU01_48,4500,0.046091533,0,0.010088675,0.112192867,0.059784056,0.089462095,0,0.31587084,0.299249434,0.067260498
LU01_45,4500,0.135678131,0,0.010088675,0.071785259,0.036229437,0.081574073,0,0.214185815,0.359640445,0.090818163
LU01_11,4500,0.081250597,0,0,0.132201749,0.045957787,0.09784427,0,0.121228381,0.473291219,0.048225998
LU01_40,4500,0.015008548,0,0.001094391,0.049161738,0.045520212,0.034762345,0.012282783,0.214089381,0.579804847,0.048275758
LU01_06,4500,0.115798078,0,0.008370574,0.047266698,0.048654502,0.032544466,0.041969485,0.131312057,0.566564213,0.007519928
LU01_10,4500,0.008752805,0,0.004459158,0.036435078,0.052335647,0.037735066,0.022712337,0.186721671,0.592985607,0.057862631
LU01_43,4500,0.060666478,0,0,0.138343961,0.077987584,0.086253354,0,0.2482154,0.340603612,0.047929613
LU01_71,4500,0.061809528,0,0,0.148315906,0.101821574,0.081872805,0,0.332194837,0.231734023,0.042251327
LU01_22,4500,0.053561155,0,0,0.120491385,0.090239053,0.072517983,0,0.387009955,0.238887489,0.03729298
LU01_60,4500,0.104295766,0,0.001097754,0.060398532,0.106053698,0.040790689,0,0.404041787,0.241952397,0.041369377
LU01_78,4500,0.058117254,0,0.012560466,0,0.134218263,0.039328842,0,0.584945602,0.143154057,0.027675517
LU01_46,4500,0.063485481,0,0,0.140649595,0.098488482,0.087098283,0,0.282438715,0.281911786,0.045927659
LU01_82,4500,0.017812492,0,0,0.025878138,0.055190815,0.001170054,0,0.637439393,0.143977638,0.118531473
LU01_27,4500,0.015838431,0,0,0.080254891,0.117353599,0.047793712,0,0.353605653,0.341595612,0.043558104
LU13_18,4750,0.151599018,0,0.059272967,0.066611051,0.125578735,0.024530991,0,0.406704834,0.118688247,0.047014157
LU13_15,4750,0.102425164,0,0.011106998,0.029870348,0.164647478,0.019394236,0,0.515216697,0.095329787,0.062009292
LU13_03,4750,0.002820463,0,0,0,0.193359276,0.006726014,0,0.760178184,0.021479004,0.015437058
LU13_34,4750,0,0,0,0,0.202921849,0.009773902,0,0.772351007,0.012264098,0.002689144
LU13_57,4750,0.001731833,0,0.015236737,0.026868535,0.027588921,0.019988565,0,0.862740955,0.029814373,0.016030081
LU13_16,4750,0.111613781,0,0.040695937,0.053023282,0.165001278,0.025319303,0,0.456994269,0.105656384,0.041695766
LU13_21,4750,0.204794676,0,0.065865846,0.066629158,0.12230816,0.025135818,0,0.353991576,0.120966322,0.040308443
LU13_37,4750,0,0,0,0,0.229710435,0.008870796,0,0.750892997,0.010525772,0
LU13_55,4750,0,0,0,0,0.1162073,0.022114347,0,0.856178262,0.00229923,0.003200861
LU13_47,4750,0.008028251,0,0.005266462,0.013479712,0.055020158,0.024041203,0,0.827687979,0.040268637,0.026207597
LU13_51,4750,0,0,0,0,0.0572975,0.028985848,0,0.833698629,0.057960636,0.022057387
LU13_27,4750,0,0,0,0,0.057690659,0.030535009,0,0.834568314,0.04517731,0.032028708
LU13_05,4750,0,0,0.000926968,0,0.042171887,0.029808705,0,0.836207548,0.055749869,0.035135023
LU13_26,4750,0,0,0,0,0.085200553,0.028729361,0,0.810340186,0.051871034,0.023858866
LU13_35,4750,0,0,0,0,0.186048091,0.009676022,0,0.787461848,0.014308738,0.0025053
LU13_13,4750,0,0,0,0,0.130023947,0.030347221,0,0.800760978,0.017063613,0.021804242
LU13_128,4750,0,0,0.019291154,0,0.129556815,0.036696558,0,0.772861952,0.015028583,0.026564938
LU13_131,4750,0,0,0.018407682,0,0.190236671,0.039406847,0,0.716560101,0.011931597,0.023457102
LU13_12,4750,0,0,0.051328973,0,0.142091247,0.039437862,0,0.725871166,0.013968698,0.027302053
LU13_33,4750,0,0,0.06241656,0,0.186473031,0.041021507,0,0.674006089,0.010825575,0.025257239
LU13_32,4750,0,0,0.069927868,0,0.215635429,0.041608731,0,0.638279981,0.009278978,0.025269011
LU13_30,4750,0,0,0.097918132,0,0.202602905,0.041153205,0,0.626835664,0.006671368,0.024818726
LU13_53,4750,0,0,0,0,0.073674887,0.027653781,0,0.872724746,0.004393122,0.021553464
LU13_22,4750,0.006357816,0,0.000633149,0.003401164,0.077339092,0.023405251,0,0.816790891,0.049672465,0.022400172
LU13_19,4750,0.006357816,0,0.001059283,0.002134162,0.081847344,0.01582319,0,0.80862028,0.062974405,0.02118352
LU13_45,4750,0.002723784,0,0.000412845,5.30E-05,0.081559929,0.015586048,0,0.804666708,0.07489581,0.020101868
LU13_08,4750,0,0,0.000412845,0,0.054330364,0.016783655,0,0.836332972,0.061765998,0.030374166
LU13_43,4750,0,0,0.000412845,0,0.070939738,0.015707954,0,0.818420743,0.064094302,0.030424418
LU13_41,4750,0,0,0.000412845,0,0.051787489,0.020053777,0,0.844275001,0.047238397,0.03623249
LU13_59,4750,0,0,0,0,0.07073053,0.028034578,0,0.863899118,0.008940685,0.028395089
LU13_06,4750,0,0,0.000412845,0,0.040747533,0.028960734,0,0.858745916,0.039754266,0.031378705
LU13_14,4750,0,0,0.00092295,0,0.045204813,0.024583354,0,0.84728104,0.044792978,0.037214864
LU13_52,4750,0,0,0,0,0.194246391,0.010615767,0,0.776609308,0.016561112,0.001967421
LU13_36,4750,0,0,0,0,0.221402833,0.010367159,0,0.756257057,0.01197295,0
LU13_38,4750,0,0,0,0,0.202401646,0.009332995,0,0.778104428,0.010160932,0
LU13_20,4750,0.007740318,0,0.004693998,0.01051647,0.069973501,0.024661187,0,0.819298908,0.038775618,0.024339999
LU13_17,4750,0.007492549,0,0.002902109,0.007161201,0.080218162,0.016487837,0,0.789370609,0.04802172,0.048345812
