"Site","BUFF_DIST","FEATURE_TYHARVEST.AREA","FEATURE_TYCROP","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.OIL","FEATURE_TYTRAIL","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYPIPELINE","FEATURE_TYTAME_PASTURE","FEATURE_TYROUGH_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYWELL.GAS","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYTRUCK.TRAIL","FEATURE_TYBORROWPITS","FEATURE_TYSUMP","FEATURE_TYBORROWPIT.WET","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYRECREATION","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYWELL.CASED","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYRUNWAY","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYBORROWPIT.DRY","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYDUGOUT","FEATURE_TYLAGOON","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYSURROUNDING.VEG","FEATURE_TYTRANSFER_STATION","FEATURE_TYFACILITY.OTHER","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYFRUIT.VEGETABLES","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCFO","FEATURE_TYLANDFILL","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYROAD.PAVED.1L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYROAD.WINTER","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYAIRP.RUNWAY","FEATURE_TYRESERVOIR","FEATURE_TYCAMPGROUND","FEATURE_TYCANAL","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYRLWY.SGL.TRACK"
"LU01_27","750","0.4","0","0.1","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_18","1000","0","0","0","0","0.117647058823529","0","0.529411764705882","0.117647058823529","0","0","0","0","0","0","0.0588235294117647","0","0","0","0","0.176470588235294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_15","1000","0","0","0","0","0.142857142857143","0","0.714285714285714","0.142857142857143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_03","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_34","1000","0","0","0","0","0.428571428571429","0","0.428571428571429","0","0","0","0","0","0","0","0","0","0","0","0","0.142857142857143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_57","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_16","1000","0","0","0.166666666666667","0","0.166666666666667","0","0.5","0.166666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_21","1000","0","0","0.142857142857143","0","0","0","0.428571428571429","0.428571428571429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_37","1000","0","0","0","0","0.444444444444444","0","0.222222222222222","0.111111111111111","0","0","0","0","0","0","0.111111111111111","0","0","0","0","0.111111111111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_55","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_47","1000","0","0","0","0","0.214285714285714","0","0.214285714285714","0.357142857142857","0","0","0","0","0.0714285714285714","0","0.142857142857143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_51","1000","0.166666666666667","0","0","0","0.5","0","0.333333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_27","1000","0.142857142857143","0","0","0","0.428571428571429","0","0.428571428571429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_05","1000","0.75","0","0","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_26","1000","0","0","0","0","0.75","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_35","1000","0","0","0","0","0","0","0.666666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0.333333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_13","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_128","1000","0","0","0","0","0.25","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_131","1000","0","0","0.0909090909090909","0","0.363636363636364","0","0.272727272727273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.272727272727273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_12","1000","0","0","0","0","0.333333333333333","0","0.666666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_33","1000","0","0","0","0","0.714285714285714","0","0.285714285714286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_32","1000","0","0","0","0","0.5","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_30","1000","0","0","0","0","0","0","0.444444444444444","0.444444444444444","0","0","0","0","0.111111111111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_53","1000","0","0","0","0","0.666666666666667","0","0.333333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_22","1000","0","0","0.0208333333333333","0","0.25","0","0.3125","0.0208333333333333","0","0","0","0","0","0","0","0.229166666666667","0","0","0","0.0416666666666667","0.0208333333333333","0","0.0208333333333333","0","0","0","0","0","0","0","0.0625","0","0","0","0","0.0208333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_19","1000","0.0869565217391304","0","0.0869565217391304","0","0.0434782608695652","0","0.478260869565217","0.0869565217391304","0","0","0","0","0","0","0","0.130434782608696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0869565217391304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_45","1000","0.0714285714285714","0","0","0","0","0","0.928571428571429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_08","1000","0","0","0","0","0","0","0.875","0.125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_43","1000","0.0769230769230769","0","0","0","0","0","0.846153846153846","0.0769230769230769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_41","1000","0","0","0","0","0.333333333333333","0","0.666666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_59","1000","0","0","0.285714285714286","0","0.428571428571429","0","0.142857142857143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.142857142857143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_06","1000","0.35","0","0.05","0","0.05","0","0.45","0.05","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_14","1000","0.111111111111111","0","0","0","0.444444444444444","0","0.444444444444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_52","1000","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_36","1000","0","0","0","0","0.5","0","0.25","0","0","0","0","0","0","0","0.125","0","0","0","0","0.125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_38","1000","0","0","0","0","0.0909090909090909","0","0.363636363636364","0.363636363636364","0","0","0","0","0","0.0909090909090909","0","0","0","0","0","0.0909090909090909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_20","1000","0","0","0","0","0.428571428571429","0","0.571428571428571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_17","1000","0.131578947368421","0","0","0","0.0263157894736842","0","0.342105263157895","0","0","0","0","0","0","0","0","0.315789473684211","0","0","0","0.0263157894736842","0.0263157894736842","0","0.0263157894736842","0","0","0","0","0","0","0","0.105263157894737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_56","1000","0.265625","0","0.015625","0","0.0625","0","0.203125","0","0","0","0","0","0","0","0","0.296875","0","0.03125","0","0.015625","0","0","0.03125","0","0","0","0","0","0","0","0.078125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_49","1000","0","0","0","0","0","0","0.428571428571429","0.428571428571429","0","0","0","0","0.0714285714285714","0","0.0714285714285714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_70","1000","0","0","0","0","0.25","0","0.25","0.25","0","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_11","1000","0","0","0","0","0.179487179487179","0","0.153846153846154","0.256410256410256","0","0","0","0","0.0512820512820513","0.0256410256410256","0.0256410256410256","0.0769230769230769","0.0256410256410256","0.0512820512820513","0","0","0","0","0.0256410256410256","0","0","0","0","0.0512820512820513","0.0256410256410256","0","0","0","0","0","0","0.0512820512820513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_44","1000","0","0","0.0833333333333333","0","0","0","0.166666666666667","0.125","0","0","0","0","0","0","0","0.333333333333333","0","0.166666666666667","0","0","0","0","0.0416666666666667","0","0","0","0","0","0.0833333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_11","1000","0","0","0.0204081632653061","0","0.102040816326531","0","0.26530612244898","0.122448979591837","0","0","0","0","0","0","0.0204081632653061","0.244897959183673","0","0.0816326530612245","0","0","0","0.0204081632653061","0","0","0","0","0","0","0.0408163265306122","0","0","0","0","0.0204081632653061","0","0","0","0","0","0","0.0612244897959184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_19","1000","0","0","0.0909090909090909","0","0","0","0.363636363636364","0.0909090909090909","0","0","0","0","0","0","0","0.181818181818182","0","0.0909090909090909","0","0","0","0","0","0","0","0","0","0","0.0909090909090909","0","0","0","0","0.0909090909090909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_07","1000","0","0.166666666666667","0.0416666666666667","0","0","0","0.583333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0416666666666667","0","0","0","0","0","0","0","0","0","0","0.166666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_34","1000","0","0","0.111111111111111","0","0.111111111111111","0","0.777777777777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_37","1000","0","0","0.136363636363636","0","0","0","0.5","0.0909090909090909","0","0","0","0.0454545454545455","0","0","0","0.0454545454545455","0.0454545454545455","0","0","0.0454545454545455","0","0","0","0","0","0","0","0","0.0454545454545455","0","0","0","0","0","0","0.0454545454545455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_18","1000","0","0","0.0909090909090909","0","0","0","0.318181818181818","0.0909090909090909","0","0","0","0.0454545454545455","0","0","0","0.181818181818182","0","0.0454545454545455","0","0","0","0","0.0454545454545455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.181818181818182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_43","1000","0","0","0.0833333333333333","0","0","0","0.416666666666667","0.0833333333333333","0","0","0","0","0","0","0","0.25","0","0.0833333333333333","0","0","0","0","0","0","0","0","0","0","0.0833333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_10","1000","0","0","0.105263157894737","0","0","0","0.315789473684211","0.105263157894737","0","0","0","0.0526315789473684","0","0","0","0.263157894736842","0","0.0526315789473684","0","0","0","0","0.0526315789473684","0","0","0","0","0","0.0526315789473684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_58","1000","0","0","0.0769230769230769","0","0.0769230769230769","0","0.230769230769231","0.230769230769231","0","0","0","0","0","0","0","0.269230769230769","0","0.0769230769230769","0","0","0","0","0.0384615384615385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_08","1000","0","0","0.00970873786407767","0","0.058252427184466","0","0.194174757281553","0.0485436893203883","0","0","0","0","0","0","0.0194174757281553","0.271844660194175","0.00970873786407767","0.0776699029126214","0","0","0","0.00970873786407767","0.029126213592233","0","0","0","0","0","0.0194174757281553","0.00970873786407767","0","0","0","0","0","0","0","0","0","0","0.223300970873786","0","0","0","0","0","0","0","0","0.0194174757281553","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_12","1000","0.0666666666666667","0","0.0666666666666667","0","0.216666666666667","0","0.383333333333333","0","0","0","0","0","0","0","0.0166666666666667","0","0","0.0166666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.233333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_17","1000","0","0","0.0625","0","0","0","0.40625","0","0","0","0","0","0","0","0","0.0625","0","0.03125","0","0","0","0","0","0","0","0","0","0","0.03125","0","0","0","0","0","0","0","0","0","0","0","0.40625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_01","1000","0","0.0317460317460317","0.00793650793650794","0","0.0714285714285714","0","0.174603174603175","0.00793650793650794","0.0317460317460317","0.0158730158730159","0.0396825396825397","0","0","0","0","0.325396825396825","0.00793650793650794","0.0873015873015873","0","0","0","0","0.0158730158730159","0.00793650793650794","0","0","0","0","0","0","0.0793650793650794","0.0555555555555556","0","0","0","0","0","0.0238095238095238","0","0","0.0158730158730159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_26","1000","0","0.0202020202020202","0.0101010101010101","0","0.0505050505050505","0","0.222222222222222","0","0.0404040404040404","0.0202020202020202","0.0404040404040404","0","0","0","0","0.282828282828283","0","0.0606060606060606","0","0","0.0101010101010101","0","0.0404040404040404","0.0303030303030303","0","0","0","0","0","0","0.0808080808080808","0.0505050505050505","0","0","0","0","0","0.0202020202020202","0","0","0.0202020202020202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_27","1000","0","0","0.0476190476190476","0","0","0","0.428571428571429","0","0","0","0","0","0","0","0","0.285714285714286","0","0","0","0","0","0","0.0952380952380952","0.0476190476190476","0","0","0","0","0","0","0.0952380952380952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_28","1000","0","0","0.0408163265306122","0","0.0816326530612245","0.0612244897959184","0.142857142857143","0","0.204081632653061","0.0816326530612245","0","0","0","0","0","0.224489795918367","0","0","0","0","0.0204081632653061","0","0","0","0","0","0","0","0","0","0.0816326530612245","0","0","0","0","0","0","0.0612244897959184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_02","1000","0","0.0172413793103448","0.0172413793103448","0","0","0.189655172413793","0.155172413793103","0","0.103448275862069","0.0172413793103448","0","0","0","0","0","0.293103448275862","0","0.0344827586206897","0","0","0.0172413793103448","0","0.0172413793103448","0","0","0","0","0","0","0","0.103448275862069","0","0","0","0","0","0","0.0344827586206897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_29","1000","0","0.0405405405405405","0","0","0.0135135135135135","0.0540540540540541","0.121621621621622","0","0.0945945945945946","0.0135135135135135","0.0135135135135135","0","0","0","0","0.405405405405405","0","0.0810810810810811","0","0","0.0135135135135135","0","0","0","0","0","0","0","0","0","0.135135135135135","0","0","0","0","0","0","0.0135135135135135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_30","1000","0","0.0136986301369863","0.0273972602739726","0","0.0136986301369863","0.0410958904109589","0.0273972602739726","0","0.164383561643836","0.0273972602739726","0.0547945205479452","0","0","0","0","0.36986301369863","0","0.0821917808219178","0","0","0","0","0","0","0","0","0","0","0","0","0.0958904109589041","0.0547945205479452","0","0","0","0","0","0.0273972602739726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_31","1000","0","0.01","0.02","0","0.02","0.01","0.15","0","0.13","0.03","0.06","0","0","0","0","0.32","0","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0.07","0.07","0","0","0","0","0","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_32","1000","0","0.0454545454545455","0.0113636363636364","0","0.0227272727272727","0","0.193181818181818","0","0.0909090909090909","0.0568181818181818","0.0454545454545455","0","0","0","0","0.306818181818182","0","0.0795454545454545","0","0","0.0113636363636364","0","0","0","0","0","0","0","0","0","0.0568181818181818","0.0568181818181818","0","0","0","0","0","0.0227272727272727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_20","1000","0","0.173913043478261","0","0","0","0","0.0434782608695652","0","0.130434782608696","0.0434782608695652","0","0","0","0","0","0.347826086956522","0","0.173913043478261","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0869565217391304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_21","1000","0","0.155555555555556","0","0","0.0444444444444444","0.0222222222222222","0.177777777777778","0","0.0222222222222222","0.288888888888889","0","0","0","0","0","0.155555555555556","0","0","0.0666666666666667","0","0.0222222222222222","0","0.0222222222222222","0","0","0","0","0","0","0.0222222222222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_23","1000","0","0.08","0","0","0.0133333333333333","0","0.0133333333333333","0","0.0133333333333333","0.0133333333333333","0.08","0","0","0","0","0.426666666666667","0","0.213333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0.106666666666667","0","0","0","0","0","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_41","1000","0","0.0779220779220779","0","0","0.0324675324675325","0","0.0194805194805195","0","0.00649350649350649","0.012987012987013","0.0779220779220779","0","0","0","0","0.415584415584416","0.025974025974026","0.168831168831169","0","0","0","0","0","0","0","0","0","0","0","0","0","0.116883116883117","0","0","0","0","0","0.0454545454545455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_25","1000","0","0","0.0434782608695652","0.0217391304347826","0.0434782608695652","0","0.239130434782609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.652173913043478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_09","1000","0","0","0.0434782608695652","0","0.0434782608695652","0","0.608695652173913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.304347826086957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_24","1000","0","0.181818181818182","0","0","0","0","0.0909090909090909","0","0.0606060606060606","0.0303030303030303","0.0303030303030303","0","0","0","0","0.303030303030303","0","0.151515151515152","0","0","0.0303030303030303","0","0.0303030303030303","0","0","0","0","0","0","0","0","0.0606060606060606","0","0","0","0","0","0.0303030303030303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_46","1000","0","0.25","0","0","0","0.0357142857142857","0.142857142857143","0","0.0357142857142857","0.357142857142857","0","0","0","0","0","0.107142857142857","0","0.0357142857142857","0","0","0.0357142857142857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_40","1000","0","0","0.0434782608695652","0","0","0","0.391304347826087","0","0","0","0","0","0","0","0","0.0869565217391304","0","0.0434782608695652","0","0","0","0","0","0","0","0","0","0","0.0434782608695652","0","0","0","0","0","0","0","0","0","0","0","0.391304347826087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_16","1000","0.0645161290322581","0","0.032258064516129","0","0.032258064516129","0","0.516129032258065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.354838709677419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
